"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","HUR","TOT","PC_LF","M","2009-10",8.1,
"ISL","HUR","TOT","PC_LF","M","2009-11",8.2,
"ISL","HUR","TOT","PC_LF","M","2009-12",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-01",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-02",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-03",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-04",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-05",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-06",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-07",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-08",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-09",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-10",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-11",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-12",8.4,
"ISL","HUR","TOT","PC_LF","M","2011-01",8.4,
"ISL","HUR","TOT","PC_LF","M","2011-02",8.3,
"ISL","HUR","TOT","PC_LF","M","2011-03",8.2,
"ISL","HUR","TOT","PC_LF","M","2011-04",8.1,
"ISL","HUR","TOT","PC_LF","M","2011-05",7.9,
"ISL","HUR","TOT","PC_LF","M","2011-06",7.7,
"ISL","HUR","TOT","PC_LF","M","2011-07",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-08",7.4,
"ISL","HUR","TOT","PC_LF","M","2011-09",7.3,
"ISL","HUR","TOT","PC_LF","M","2011-10",7.3,
"ISL","HUR","TOT","PC_LF","M","2011-11",7.1,
"ISL","HUR","TOT","PC_LF","M","2011-12",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-01",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-02",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-03",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-04",7,
"ISL","HUR","TOT","PC_LF","M","2012-05",6.9,
"ISL","HUR","TOT","PC_LF","M","2012-06",6.8,
"ISL","HUR","TOT","PC_LF","M","2012-07",6.7,
"ISL","HUR","TOT","PC_LF","M","2012-08",6.5,
"ISL","HUR","TOT","PC_LF","M","2012-09",6.4,
"ISL","HUR","TOT","PC_LF","M","2012-10",6.2,
"ISL","HUR","TOT","PC_LF","M","2012-11",6.1,
"ISL","HUR","TOT","PC_LF","M","2012-12",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-01",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-02",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-03",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-04",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-05",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-06",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-07",6,
"ISL","HUR","TOT","PC_LF","M","2013-08",5.9,
"ISL","HUR","TOT","PC_LF","M","2013-09",5.9,
"ISL","HUR","TOT","PC_LF","M","2013-10",5.8,
"ISL","HUR","TOT","PC_LF","M","2013-11",5.7,
"ISL","HUR","TOT","PC_LF","M","2013-12",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-01",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-02",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-03",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-04",5.6,
"ISL","HUR","TOT","PC_LF","M","2014-05",5.6,
"ISL","HUR","TOT","PC_LF","M","2014-06",5.5,
"ISL","HUR","TOT","PC_LF","M","2014-07",5.4,
"ISL","HUR","TOT","PC_LF","M","2014-08",5.4,
"ISL","HUR","TOT","PC_LF","M","2014-09",5.3,
"ISL","HUR","TOT","PC_LF","M","2014-10",5.1,
"ISL","HUR","TOT","PC_LF","M","2014-11",5,
"ISL","HUR","TOT","PC_LF","M","2014-12",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-01",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-02",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-03",4.8,
"ISL","HUR","TOT","PC_LF","M","2015-04",4.7,
"ISL","HUR","TOT","PC_LF","M","2015-05",4.6,
"ISL","HUR","TOT","PC_LF","M","2015-06",4.5,
"ISL","HUR","TOT","PC_LF","M","2015-07",4.4,
"ISL","HUR","TOT","PC_LF","M","2015-08",4.3,
"ISL","HUR","TOT","PC_LF","M","2015-09",4.2,
"ISL","HUR","TOT","PC_LF","M","2015-10",4.1,
"ISL","HUR","TOT","PC_LF","M","2015-11",3.9,
"ISL","HUR","TOT","PC_LF","M","2015-12",3.7,
"ISL","HUR","TOT","PC_LF","M","2016-01",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-02",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-03",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-04",3.5,
"ISL","HUR","TOT","PC_LF","M","2016-05",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-06",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-07",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-08",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-09",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-10",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-11",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-12",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-02",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-04",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-05",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-07",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-08",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-09",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-10",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-11",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-12",3.3,
"ISL","HUR","TOT","PC_LF","M","2018-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2018-02",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-04",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-05",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-07",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-08",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-09",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-10",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-11",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-12",3.2,
"ISL","HUR","TOT","PC_LF","M","2019-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2019-02",3.4,
"ISL","HUR","TOT","PC_LF","M","2019-03",3.6,
"ISL","HUR","TOT","PC_LF","M","2019-04",3.7,
"ISL","HUR","TOT","PC_LF","M","2019-05",3.8,
"ISL","HUR","TOT","PC_LF","M","2019-06",3.9,
"ISL","HUR","TOT","PC_LF","M","2019-07",4,
"ISL","HUR","TOT","PC_LF","M","2019-08",4.1,
"ISL","HUR","TOT","PC_LF","M","2019-09",4.1,
"ISL","HUR","TOT","PC_LF","M","2019-10",4.2,
"ISL","HUR","TOT","PC_LF","M","2019-11",4.3,
"ISL","HUR","TOT","PC_LF","M","2019-12",4.5,
"ISL","HUR","TOT","PC_LF","M","2020-01",4.7,
"ISL","HUR","TOT","PC_LF","M","2020-02",5,
"ISL","HUR","TOT","PC_LF","M","2020-03",5.3,
"ISL","HUR","TOT","PC_LF","M","2020-04",5.6,
"ISL","HUR","TOT","PC_LF","M","2020-05",6,
"ISL","HUR","TOT","PC_LF","M","2020-06",6.2,
"ISL","HUR","TOT","PC_LF","M","2020-07",6.4,
"ISL","HUR","TOT","PC_LF","M","2020-08",6.6,
"ISL","HUR","TOT","PC_LF","M","2020-09",6.8,
"ISL","HUR","TOT","PC_LF","M","2020-10",7,
"ISL","HUR","TOT","PC_LF","M","2020-11",7.1,
"ISL","HUR","TOT","PC_LF","M","2020-12",7,
"ISL","HUR","TOT","PC_LF","M","2021-01",6.9,
"ISL","HUR","TOT","PC_LF","M","2021-02",6.8,
"IRL","HUR","TOT","PC_LF","M","2005-01",4.4,
"IRL","HUR","TOT","PC_LF","M","2005-02",4.3,
"IRL","HUR","TOT","PC_LF","M","2005-03",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-04",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-05",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-06",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-07",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-08",4.7,
"IRL","HUR","TOT","PC_LF","M","2005-09",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-10",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-11",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-12",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-01",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-02",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-03",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-04",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-06",4.8,
"IRL","HUR","TOT","PC_LF","M","2006-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-08",5.1,
"IRL","HUR","TOT","PC_LF","M","2006-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-11",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-12",4.7,
"IRL","HUR","TOT","PC_LF","M","2007-01",4.8,
"IRL","HUR","TOT","PC_LF","M","2007-02",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-03",5,
"IRL","HUR","TOT","PC_LF","M","2007-04",5,
"IRL","HUR","TOT","PC_LF","M","2007-05",5,
"IRL","HUR","TOT","PC_LF","M","2007-06",5,
"IRL","HUR","TOT","PC_LF","M","2007-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-08",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-10",5.1,
"IRL","HUR","TOT","PC_LF","M","2007-11",5.2,
"IRL","HUR","TOT","PC_LF","M","2007-12",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-01",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-02",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-03",5.5,
"IRL","HUR","TOT","PC_LF","M","2008-04",5.6,
"IRL","HUR","TOT","PC_LF","M","2008-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2008-06",6.3,
"IRL","HUR","TOT","PC_LF","M","2008-07",6.9,
"IRL","HUR","TOT","PC_LF","M","2008-08",7.4,
"IRL","HUR","TOT","PC_LF","M","2008-09",7.8,
"IRL","HUR","TOT","PC_LF","M","2008-10",8.1,
"IRL","HUR","TOT","PC_LF","M","2008-11",8.5,
"IRL","HUR","TOT","PC_LF","M","2008-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2009-01",10.1,
"IRL","HUR","TOT","PC_LF","M","2009-02",10.9,
"IRL","HUR","TOT","PC_LF","M","2009-03",11.6,
"IRL","HUR","TOT","PC_LF","M","2009-04",12.2,
"IRL","HUR","TOT","PC_LF","M","2009-05",12.7,
"IRL","HUR","TOT","PC_LF","M","2009-06",12.9,
"IRL","HUR","TOT","PC_LF","M","2009-07",13,
"IRL","HUR","TOT","PC_LF","M","2009-08",13.2,
"IRL","HUR","TOT","PC_LF","M","2009-09",13.7,
"IRL","HUR","TOT","PC_LF","M","2009-10",13.8,
"IRL","HUR","TOT","PC_LF","M","2009-11",13.9,
"IRL","HUR","TOT","PC_LF","M","2009-12",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-01",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-02",13.7,
"IRL","HUR","TOT","PC_LF","M","2010-03",13.9,
"IRL","HUR","TOT","PC_LF","M","2010-04",14.2,
"IRL","HUR","TOT","PC_LF","M","2010-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2010-06",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-07",14.3,
"IRL","HUR","TOT","PC_LF","M","2010-08",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-09",15,
"IRL","HUR","TOT","PC_LF","M","2010-10",15.5,
"IRL","HUR","TOT","PC_LF","M","2010-11",15.7,
"IRL","HUR","TOT","PC_LF","M","2010-12",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-01",15.4,
"IRL","HUR","TOT","PC_LF","M","2011-02",15.1,
"IRL","HUR","TOT","PC_LF","M","2011-03",14.9,
"IRL","HUR","TOT","PC_LF","M","2011-04",15,
"IRL","HUR","TOT","PC_LF","M","2011-05",15,
"IRL","HUR","TOT","PC_LF","M","2011-06",15.2,
"IRL","HUR","TOT","PC_LF","M","2011-07",15.5,
"IRL","HUR","TOT","PC_LF","M","2011-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-09",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-10",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-11",15.8,
"IRL","HUR","TOT","PC_LF","M","2011-12",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-01",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-02",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-03",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-04",15.7,
"IRL","HUR","TOT","PC_LF","M","2012-05",15.5,
"IRL","HUR","TOT","PC_LF","M","2012-06",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-07",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-09",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-10",15.2,
"IRL","HUR","TOT","PC_LF","M","2012-11",15,
"IRL","HUR","TOT","PC_LF","M","2012-12",14.8,
"IRL","HUR","TOT","PC_LF","M","2013-01",14.7,
"IRL","HUR","TOT","PC_LF","M","2013-02",14.6,
"IRL","HUR","TOT","PC_LF","M","2013-03",14.4,
"IRL","HUR","TOT","PC_LF","M","2013-04",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-06",14.1,
"IRL","HUR","TOT","PC_LF","M","2013-07",13.6,
"IRL","HUR","TOT","PC_LF","M","2013-08",13.3,
"IRL","HUR","TOT","PC_LF","M","2013-09",13.1,
"IRL","HUR","TOT","PC_LF","M","2013-10",13,
"IRL","HUR","TOT","PC_LF","M","2013-11",12.8,
"IRL","HUR","TOT","PC_LF","M","2013-12",12.8,
"IRL","HUR","TOT","PC_LF","M","2014-01",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-02",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-03",12.7,
"IRL","HUR","TOT","PC_LF","M","2014-04",12.4,
"IRL","HUR","TOT","PC_LF","M","2014-05",12.2,
"IRL","HUR","TOT","PC_LF","M","2014-06",12,
"IRL","HUR","TOT","PC_LF","M","2014-07",11.9,
"IRL","HUR","TOT","PC_LF","M","2014-08",11.7,
"IRL","HUR","TOT","PC_LF","M","2014-09",11.5,
"IRL","HUR","TOT","PC_LF","M","2014-10",11.1,
"IRL","HUR","TOT","PC_LF","M","2014-11",10.8,
"IRL","HUR","TOT","PC_LF","M","2014-12",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-01",10.8,
"IRL","HUR","TOT","PC_LF","M","2015-02",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-03",10.6,
"IRL","HUR","TOT","PC_LF","M","2015-04",10.4,
"IRL","HUR","TOT","PC_LF","M","2015-05",10.1,
"IRL","HUR","TOT","PC_LF","M","2015-06",9.9,
"IRL","HUR","TOT","PC_LF","M","2015-07",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-08",9.5,
"IRL","HUR","TOT","PC_LF","M","2015-09",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-10",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-11",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-01",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-02",9,
"IRL","HUR","TOT","PC_LF","M","2016-03",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-04",9,
"IRL","HUR","TOT","PC_LF","M","2016-05",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-06",8.7,
"IRL","HUR","TOT","PC_LF","M","2016-07",8.5,
"IRL","HUR","TOT","PC_LF","M","2016-08",8.3,
"IRL","HUR","TOT","PC_LF","M","2016-09",7.9,
"IRL","HUR","TOT","PC_LF","M","2016-10",7.6,
"IRL","HUR","TOT","PC_LF","M","2016-11",7.4,
"IRL","HUR","TOT","PC_LF","M","2016-12",7.4,
"IRL","HUR","TOT","PC_LF","M","2017-01",7.5,
"IRL","HUR","TOT","PC_LF","M","2017-02",7.4,
"IRL","HUR","TOT","PC_LF","M","2017-03",7.2,
"IRL","HUR","TOT","PC_LF","M","2017-04",6.9,
"IRL","HUR","TOT","PC_LF","M","2017-05",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-06",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-07",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-08",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-09",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-10",6.4,
"IRL","HUR","TOT","PC_LF","M","2017-11",6.3,
"IRL","HUR","TOT","PC_LF","M","2017-12",6.2,
"IRL","HUR","TOT","PC_LF","M","2018-01",6.1,
"IRL","HUR","TOT","PC_LF","M","2018-02",6,
"IRL","HUR","TOT","PC_LF","M","2018-03",5.9,
"IRL","HUR","TOT","PC_LF","M","2018-04",6,
"IRL","HUR","TOT","PC_LF","M","2018-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2018-06",5.8,
"IRL","HUR","TOT","PC_LF","M","2018-07",5.6,
"IRL","HUR","TOT","PC_LF","M","2018-08",5.6,
"IRL","HUR","TOT","PC_LF","M","2018-09",5.6,
"IRL","HUR","TOT","PC_LF","M","2018-10",5.7,
"IRL","HUR","TOT","PC_LF","M","2018-11",5.6,
"IRL","HUR","TOT","PC_LF","M","2018-12",5.5,
"IRL","HUR","TOT","PC_LF","M","2019-01",5.2,
"IRL","HUR","TOT","PC_LF","M","2019-02",5,
"IRL","HUR","TOT","PC_LF","M","2019-03",5.1,
"IRL","HUR","TOT","PC_LF","M","2019-04",5.3,
"IRL","HUR","TOT","PC_LF","M","2019-05",5.3,
"IRL","HUR","TOT","PC_LF","M","2019-06",5.2,
"IRL","HUR","TOT","PC_LF","M","2019-07",5,
"IRL","HUR","TOT","PC_LF","M","2019-08",4.8,
"IRL","HUR","TOT","PC_LF","M","2019-09",4.7,
"IRL","HUR","TOT","PC_LF","M","2019-10",4.6,
"IRL","HUR","TOT","PC_LF","M","2019-11",4.7,
"IRL","HUR","TOT","PC_LF","M","2019-12",4.8,
"IRL","HUR","TOT","PC_LF","M","2020-01",5.1,
"IRL","HUR","TOT","PC_LF","M","2020-02",5,
"IRL","HUR","TOT","PC_LF","M","2020-03",5,
"IRL","HUR","TOT","PC_LF","M","2020-04",4.7,
"IRL","HUR","TOT","PC_LF","M","2020-05",4.8,
"IRL","HUR","TOT","PC_LF","M","2020-06",5.3,
"IRL","HUR","TOT","PC_LF","M","2020-07",6.2,
"IRL","HUR","TOT","PC_LF","M","2020-08",6.6,
"IRL","HUR","TOT","PC_LF","M","2020-09",6.8,
"IRL","HUR","TOT","PC_LF","M","2020-10",6.2,
"IRL","HUR","TOT","PC_LF","M","2020-11",6,
"IRL","HUR","TOT","PC_LF","M","2020-12",5.8,
"IRL","HUR","TOT","PC_LF","M","2021-01",5.8,
"IRL","HUR","TOT","PC_LF","M","2021-02",5.8,
"IRL","HUR","TOT","PC_LF","M","2021-03",5.8,
"ITA","HUR","TOT","PC_LF","M","2005-01",7.8,"P"
"ITA","HUR","TOT","PC_LF","M","2005-02",8,"P"
"ITA","HUR","TOT","PC_LF","M","2005-03",7.9,"P"
"ITA","HUR","TOT","PC_LF","M","2005-04",7.9,"P"
"ITA","HUR","TOT","PC_LF","M","2005-05",7.6,"P"
"ITA","HUR","TOT","PC_LF","M","2005-06",7.9,"P"
"ITA","HUR","TOT","PC_LF","M","2005-07",7.6,"P"
"ITA","HUR","TOT","PC_LF","M","2005-08",7.6,"P"
"ITA","HUR","TOT","PC_LF","M","2005-09",7.8,"P"
"ITA","HUR","TOT","PC_LF","M","2005-10",7.8,"P"
"ITA","HUR","TOT","PC_LF","M","2005-11",7.6,"P"
"ITA","HUR","TOT","PC_LF","M","2005-12",7.6,"P"
"ITA","HUR","TOT","PC_LF","M","2006-01",7.4,"P"
"ITA","HUR","TOT","PC_LF","M","2006-02",7.4,"P"
"ITA","HUR","TOT","PC_LF","M","2006-03",7.2,"P"
"ITA","HUR","TOT","PC_LF","M","2006-04",7.1,"P"
"ITA","HUR","TOT","PC_LF","M","2006-05",7.1,"P"
"ITA","HUR","TOT","PC_LF","M","2006-06",6.8,"P"
"ITA","HUR","TOT","PC_LF","M","2006-07",6.6,"P"
"ITA","HUR","TOT","PC_LF","M","2006-08",6.7,"P"
"ITA","HUR","TOT","PC_LF","M","2006-09",6.7,"P"
"ITA","HUR","TOT","PC_LF","M","2006-10",6.7,"P"
"ITA","HUR","TOT","PC_LF","M","2006-11",6.5,"P"
"ITA","HUR","TOT","PC_LF","M","2006-12",6.2,"P"
"ITA","HUR","TOT","PC_LF","M","2007-01",6.3,"P"
"ITA","HUR","TOT","PC_LF","M","2007-02",6.1,"P"
"ITA","HUR","TOT","PC_LF","M","2007-03",6.1,"P"
"ITA","HUR","TOT","PC_LF","M","2007-04",5.9,"P"
"ITA","HUR","TOT","PC_LF","M","2007-05",6.2,"P"
"ITA","HUR","TOT","PC_LF","M","2007-06",6,"P"
"ITA","HUR","TOT","PC_LF","M","2007-07",6.4,"P"
"ITA","HUR","TOT","PC_LF","M","2007-08",6.2,"P"
"ITA","HUR","TOT","PC_LF","M","2007-09",6.2,"P"
"ITA","HUR","TOT","PC_LF","M","2007-10",6.2,"P"
"ITA","HUR","TOT","PC_LF","M","2007-11",6.3,"P"
"ITA","HUR","TOT","PC_LF","M","2007-12",6.6,"P"
"ITA","HUR","TOT","PC_LF","M","2008-01",6.6,"P"
"ITA","HUR","TOT","PC_LF","M","2008-02",6.7,"P"
"ITA","HUR","TOT","PC_LF","M","2008-03",6.4,"P"
"ITA","HUR","TOT","PC_LF","M","2008-04",6.9,"P"
"ITA","HUR","TOT","PC_LF","M","2008-05",6.8,"P"
"ITA","HUR","TOT","PC_LF","M","2008-06",6.9,"P"
"ITA","HUR","TOT","PC_LF","M","2008-07",6.6,"P"
"ITA","HUR","TOT","PC_LF","M","2008-08",6.8,"P"
"ITA","HUR","TOT","PC_LF","M","2008-09",6.8,"P"
"ITA","HUR","TOT","PC_LF","M","2008-10",6.9,"P"
"ITA","HUR","TOT","PC_LF","M","2008-11",7.1,"P"
"ITA","HUR","TOT","PC_LF","M","2008-12",6.9,"P"
"ITA","HUR","TOT","PC_LF","M","2009-01",7.2,"P"
"ITA","HUR","TOT","PC_LF","M","2009-02",7.3,"P"
"ITA","HUR","TOT","PC_LF","M","2009-03",7.7,"P"
"ITA","HUR","TOT","PC_LF","M","2009-04",7.5,"P"
"ITA","HUR","TOT","PC_LF","M","2009-05",7.5,"P"
"ITA","HUR","TOT","PC_LF","M","2009-06",7.8,"P"
"ITA","HUR","TOT","PC_LF","M","2009-07",8,"P"
"ITA","HUR","TOT","PC_LF","M","2009-08",8,"P"
"ITA","HUR","TOT","PC_LF","M","2009-09",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2009-10",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2009-11",8.4,"P"
"ITA","HUR","TOT","PC_LF","M","2009-12",8.5,"P"
"ITA","HUR","TOT","PC_LF","M","2010-01",8.6,"P"
"ITA","HUR","TOT","PC_LF","M","2010-02",8.7,"P"
"ITA","HUR","TOT","PC_LF","M","2010-03",8.6,"P"
"ITA","HUR","TOT","PC_LF","M","2010-04",8.7,"P"
"ITA","HUR","TOT","PC_LF","M","2010-05",8.7,"P"
"ITA","HUR","TOT","PC_LF","M","2010-06",8.5,"P"
"ITA","HUR","TOT","PC_LF","M","2010-07",8.5,"P"
"ITA","HUR","TOT","PC_LF","M","2010-08",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2010-09",8.4,"P"
"ITA","HUR","TOT","PC_LF","M","2010-10",8.6,"P"
"ITA","HUR","TOT","PC_LF","M","2010-11",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2010-12",8.2,"P"
"ITA","HUR","TOT","PC_LF","M","2011-01",8.2,"P"
"ITA","HUR","TOT","PC_LF","M","2011-02",8.1,"P"
"ITA","HUR","TOT","PC_LF","M","2011-03",8.1,"P"
"ITA","HUR","TOT","PC_LF","M","2011-04",8,"P"
"ITA","HUR","TOT","PC_LF","M","2011-05",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2011-06",8.3,"P"
"ITA","HUR","TOT","PC_LF","M","2011-07",8.4,"P"
"ITA","HUR","TOT","PC_LF","M","2011-08",8.6,"P"
"ITA","HUR","TOT","PC_LF","M","2011-09",9,"P"
"ITA","HUR","TOT","PC_LF","M","2011-10",8.9,"P"
"ITA","HUR","TOT","PC_LF","M","2011-11",9.5,"P"
"ITA","HUR","TOT","PC_LF","M","2011-12",9.8,"P"
"ITA","HUR","TOT","PC_LF","M","2012-01",9.7,"P"
"ITA","HUR","TOT","PC_LF","M","2012-02",10.1,"P"
"ITA","HUR","TOT","PC_LF","M","2012-03",10.6,"P"
"ITA","HUR","TOT","PC_LF","M","2012-04",10.7,"P"
"ITA","HUR","TOT","PC_LF","M","2012-05",10.7,"P"
"ITA","HUR","TOT","PC_LF","M","2012-06",10.9,"P"
"ITA","HUR","TOT","PC_LF","M","2012-07",11.1,"P"
"ITA","HUR","TOT","PC_LF","M","2012-08",11,"P"
"ITA","HUR","TOT","PC_LF","M","2012-09",11.2,"P"
"ITA","HUR","TOT","PC_LF","M","2012-10",11.7,"P"
"ITA","HUR","TOT","PC_LF","M","2012-11",11.6,"P"
"ITA","HUR","TOT","PC_LF","M","2012-12",11.7,"P"
"ITA","HUR","TOT","PC_LF","M","2013-01",12.1,"P"
"ITA","HUR","TOT","PC_LF","M","2013-02",12,"P"
"ITA","HUR","TOT","PC_LF","M","2013-03",12,"P"
"ITA","HUR","TOT","PC_LF","M","2013-04",12.3,"P"
"ITA","HUR","TOT","PC_LF","M","2013-05",12.4,"P"
"ITA","HUR","TOT","PC_LF","M","2013-06",12.4,"P"
"ITA","HUR","TOT","PC_LF","M","2013-07",12.2,"P"
"ITA","HUR","TOT","PC_LF","M","2013-08",12.5,"P"
"ITA","HUR","TOT","PC_LF","M","2013-09",12.6,"P"
"ITA","HUR","TOT","PC_LF","M","2013-10",12.6,"P"
"ITA","HUR","TOT","PC_LF","M","2013-11",12.5,"P"
"ITA","HUR","TOT","PC_LF","M","2013-12",12.6,"P"
"ITA","HUR","TOT","PC_LF","M","2014-01",13,"P"
